 x, Bphi, vr, vz, rho, Omega, Psi, T, P
 0.0000000E+00, 0.0000000E+00, 0.1000000E+01, 0.0000000E+00, 0.1000000E+01, 0.1000000E+01, 0.1000000E+01, 0.1000000E+01, 0.1000000E+01
 0.1000000E-03, -.1000000E-03, 0.1000000E+01, -.9924900E-04, 0.9999999E+00, 0.1000000E+01, 0.1000000E+01, 0.1000000E+01, 0.1000000E+01
 0.1010000E-01, -.1009976E-01, 0.1000366E+01, -.1002786E-01, 0.9995264E+00, 0.9999866E+00, 0.9999782E+00, 0.1000029E+01, 0.9995553E+00
 0.2010000E-01, -.2009791E-01, 0.1001602E+01, -.1998103E-01, 0.9979597E+00, 0.9999424E+00, 0.9999137E+00, 0.1000114E+01, 0.9980740E+00
 0.3010000E-01, -.3009281E-01, 0.1003664E+01, -.2998331E-01, 0.9953566E+00, 0.9998687E+00, 0.9998064E+00, 0.1000257E+01, 0.9956123E+00
 0.4010000E-01, -.4008283E-01, 0.1006558E+01, -.4005958E-01, 0.9917186E+00, 0.9997648E+00, 0.9996562E+00, 0.1000456E+01, 0.9921711E+00
 0.5010000E-01, -.5006627E-01, 0.1010298E+01, -.5023524E-01, 0.9870481E+00, 0.9996299E+00, 0.9994630E+00, 0.1000713E+01, 0.9877518E+00
 0.6010000E-01, -.6004141E-01, 0.1014900E+01, -.6053633E-01, 0.9813479E+00, 0.9994632E+00, 0.9992265E+00, 0.1001027E+01, 0.9823558E+00
 0.7010000E-01, -.7000645E-01, 0.1020383E+01, -.7098982E-01, 0.9746216E+00, 0.9992632E+00, 0.9989466E+00, 0.1001399E+01, 0.9759854E+00
 0.8010000E-01, -.7995951E-01, 0.1026771E+01, -.8162384E-01, 0.9668734E+00, 0.9990285E+00, 0.9986229E+00, 0.1001830E+01, 0.9686428E+00
 0.9010000E-01, -.8989863E-01, 0.1034091E+01, -.9246772E-01, 0.9581083E+00, 0.9987571E+00, 0.9982551E+00, 0.1002320E+01, 0.9603309E+00
 0.1001000E+00, -.9982172E-01, 0.1042377E+01, -.1035524E+00, 0.9483318E+00, 0.9984469E+00, 0.9978428E+00, 0.1002869E+01, 0.9510528E+00
 0.1101000E+00, -.1097266E+00, 0.1051665E+01, -.1149107E+00, 0.9375503E+00, 0.9980952E+00, 0.9973857E+00, 0.1003479E+01, 0.9408122E+00
 0.1201000E+00, -.1196108E+00, 0.1061998E+01, -.1265773E+00, 0.9257708E+00, 0.9976991E+00, 0.9968831E+00, 0.1004150E+01, 0.9296131E+00
 0.1301000E+00, -.1294720E+00, 0.1073424E+01, -.1385895E+00, 0.9130010E+00, 0.9972550E+00, 0.9963346E+00, 0.1004884E+01, 0.9174600E+00
 0.1401000E+00, -.1393072E+00, 0.1085997E+01, -.1509873E+00, 0.8992495E+00, 0.9967588E+00, 0.9957396E+00, 0.1005680E+01, 0.9043578E+00
 0.1501000E+00, -.1491137E+00, 0.1099776E+01, -.1638135E+00, 0.8845256E+00, 0.9962059E+00, 0.9950974E+00, 0.1006541E+01, 0.8903120E+00
 0.1601000E+00, -.1588881E+00, 0.1114831E+01, -.1771148E+00, 0.8688394E+00, 0.9955907E+00, 0.9944074E+00, 0.1007468E+01, 0.8753284E+00
 0.1701000E+00, -.1686270E+00, 0.1131235E+01, -.1909416E+00, 0.8522019E+00, 0.9949069E+00, 0.9936686E+00, 0.1008462E+01, 0.8594136E+00
 0.1801000E+00, -.1783264E+00, 0.1149072E+01, -.2053487E+00, 0.8346250E+00, 0.9941472E+00, 0.9928803E+00, 0.1009524E+01, 0.8425747E+00
 0.1901000E+00, -.1879822E+00, 0.1168435E+01, -.2203960E+00, 0.8161217E+00, 0.9933029E+00, 0.9920415E+00, 0.1010657E+01, 0.8248195E+00
 0.2001000E+00, -.1975895E+00, 0.1189424E+01, -.2361487E+00, 0.7967057E+00, 0.9923641E+00, 0.9911513E+00, 0.1011862E+01, 0.8061563E+00
 0.2101000E+00, -.2071433E+00, 0.1212151E+01, -.2526781E+00, 0.7763923E+00, 0.9913189E+00, 0.9902084E+00, 0.1013140E+01, 0.7865944E+00
 0.2201000E+00, -.2166377E+00, 0.1236739E+01, -.2700621E+00, 0.7551976E+00, 0.9901538E+00, 0.9892118E+00, 0.1014494E+01, 0.7661441E+00
 0.2301000E+00, -.2260661E+00, 0.1263319E+01, -.2883857E+00, 0.7331394E+00, 0.9888525E+00, 0.9881601E+00, 0.1015927E+01, 0.7448165E+00
 0.2401000E+00, -.2354213E+00, 0.1292033E+01, -.3077415E+00, 0.7102369E+00, 0.9873960E+00, 0.9870519E+00, 0.1017440E+01, 0.7226242E+00
 0.2501000E+00, -.2446949E+00, 0.1323032E+01, -.3282292E+00, 0.6865112E+00, 0.9857616E+00, 0.9858858E+00, 0.1019037E+01, 0.6995810E+00
 0.2601000E+00, -.2538774E+00, 0.1356472E+01, -.3499562E+00, 0.6619854E+00, 0.9839225E+00, 0.9846600E+00, 0.1020721E+01, 0.6757027E+00
 0.2701000E+00, -.2629583E+00, 0.1392510E+01, -.3730357E+00, 0.6366853E+00, 0.9818468E+00, 0.9833729E+00, 0.1022494E+01, 0.6510071E+00
 0.2801000E+00, -.2719252E+00, 0.1431296E+01, -.3975852E+00, 0.6106395E+00, 0.9794962E+00, 0.9820224E+00, 0.1024359E+01, 0.6255148E+00
 0.2901000E+00, -.2807640E+00, 0.1472961E+01, -.4237215E+00, 0.5838805E+00, 0.9768254E+00, 0.9806066E+00, 0.1026322E+01, 0.5992498E+00
 0.3001000E+00, -.2894583E+00, 0.1517596E+01, -.4515542E+00, 0.5564454E+00, 0.9737797E+00, 0.9791233E+00, 0.1028385E+01, 0.5722407E+00
 0.3101000E+00, -.2979892E+00, 0.1565220E+01, -.4811736E+00, 0.5283773E+00, 0.9702944E+00, 0.9775700E+00, 0.1030554E+01, 0.5445217E+00
 0.3201000E+00, -.3063348E+00, 0.1615734E+01, -.5126317E+00, 0.4997270E+00, 0.9662929E+00, 0.9759441E+00, 0.1032832E+01, 0.5161345E+00
 0.3301000E+00, -.3144693E+00, 0.1668851E+01, -.5459128E+00, 0.4705551E+00, 0.9616853E+00, 0.9742431E+00, 0.1035225E+01, 0.4871310E+00
 0.3401000E+00, -.3223628E+00, 0.1723992E+01, -.5808888E+00, 0.4409354E+00, 0.9563687E+00, 0.9724639E+00, 0.1037738E+01, 0.4575762E+00
 0.3501000E+00, -.3299808E+00, 0.1780140E+01, -.6172530E+00, 0.4109586E+00, 0.9502286E+00, 0.9706037E+00, 0.1040378E+01, 0.4275527E+00
 0.3601000E+00, -.3372831E+00, 0.1835648E+01, -.6544275E+00, 0.3807374E+00, 0.9431454E+00, 0.9686592E+00, 0.1043149E+01, 0.3971666E+00
 0.3701000E+00, -.3442247E+00, 0.1887991E+01, -.6914401E+00, 0.3504135E+00, 0.9350060E+00, 0.9666275E+00, 0.1046059E+01, 0.3665538E+00
 0.3801000E+00, -.3507552E+00, 0.1933509E+01, -.7267810E+00, 0.3201639E+00, 0.9257268E+00, 0.9645055E+00, 0.1049113E+01, 0.3358887E+00
 0.3901000E+00, -.3568212E+00, 0.1967210E+01, -.7582676E+00, 0.2902087E+00, 0.9152887E+00, 0.9622906E+00, 0.1052318E+01, 0.3053924E+00
 0.4001000E+00, -.3623695E+00, 0.1982800E+01, -.7829906E+00, 0.2608161E+00, 0.9037844E+00, 0.9599806E+00, 0.1055678E+01, 0.2753385E+00
 0.4101000E+00, -.3673524E+00, 0.1973187E+01, -.7974506E+00, 0.2323013E+00, 0.8914691E+00, 0.9575742E+00, 0.1059199E+01, 0.2460540E+00
 0.4201000E+00, -.3717347E+00, 0.1931649E+01, -.7980116E+00, 0.2050166E+00, 0.8787917E+00, 0.9550714E+00, 0.1062883E+01, 0.2179092E+00
 0.4301000E+00, -.3755021E+00, 0.1853652E+01, -.7816987E+00, 0.1793259E+00, 0.8663777E+00, 0.9524738E+00, 0.1066730E+01, 0.1912929E+00
 0.4401000E+00, -.3786668E+00, 0.1738775E+01, -.7471565E+00, 0.1555679E+00, 0.8549416E+00, 0.9497845E+00, 0.1070739E+01, 0.1665731E+00
 0.4501000E+00, -.3812691E+00, 0.1591790E+01, -.6953429E+00, 0.1340107E+00, 0.8451444E+00, 0.9470088E+00, 0.1074904E+01, 0.1440491E+00
 0.4601000E+00, -.3833730E+00, 0.1422085E+01, -.6295255E+00, 0.1148147E+00, 0.8374499E+00, 0.9441534E+00, 0.1079218E+01, 0.1239106E+00
 0.4701000E+00, -.3850572E+00, 0.1241473E+01, -.5544855E+00, 0.9801412E-01, 0.8320458E+00, 0.9412264E+00, 0.1083672E+01, 0.1062157E+00
 0.4801000E+00, -.3864037E+00, 0.1061413E+01, -.4753058E+00, 0.8352474E-01, 0.8288552E+00, 0.9382365E+00, 0.1088255E+01, 0.9089677E-01
 0.4901000E+00, -.3874893E+00, 0.8908697E+00, -.3963075E+00, 0.7117159E-01, 0.8276162E+00, 0.9351922E+00, 0.1092956E+01, 0.7778799E-01
 0.5001000E+00, -.3883798E+00, 0.7354587E+00, -.3204954E+00, 0.6072575E-01, 0.8279814E+00, 0.9321020E+00, 0.1097764E+01, 0.6666315E-01
 0.5101000E+00, -.3891280E+00, 0.5976938E+00, -.2495179E+00, 0.5193838E-01, 0.8295968E+00, 0.9289734E+00, 0.1102670E+01, 0.5727149E-01
 0.5201000E+00, -.3897745E+00, 0.4777989E+00, -.1839349E+00, 0.4456588E-01, 0.8321482E+00, 0.9258131E+00, 0.1107665E+01, 0.4936464E-01
 0.5301000E+00, -.3903492E+00, 0.3745955E+00, -.1235730E+00, 0.3838491E-01, 0.8353795E+00, 0.9226271E+00, 0.1112740E+01, 0.4271301E-01
 0.5401000E+00, -.3908738E+00, 0.2862105E+00, -.6784064E-01, 0.3319924E-01, 0.8390919E+00, 0.9194205E+00, 0.1117890E+01, 0.3711367E-01
 0.5501000E+00, -.3913640E+00, 0.2105491E+00, -.1595408E-01, 0.2884114E-01, 0.8431358E+00, 0.9161974E+00, 0.1123108E+01, 0.3239228E-01
 0.5601000E+00, -.3918306E+00, 0.1455671E+00, 0.3291853E-01, 0.2516976E-01, 0.8474010E+00, 0.9129615E+00, 0.1128389E+01, 0.2840186E-01
 0.5701000E+00, -.3922813E+00, 0.8940665E-01, 0.7957538E-01, 0.2206809E-01, 0.8518068E+00, 0.9097158E+00, 0.1133730E+01, 0.2501984E-01
 0.5801000E+00, -.3927216E+00, 0.4044786E-01, 0.1247395E+00, 0.1943953E-01, 0.8562944E+00, 0.9064630E+00, 0.1139127E+01, 0.2214469E-01
 0.5901000E+00, -.3931553E+00, -.2685698E-02, 0.1690415E+00, 0.1720463E-01, 0.8608211E+00, 0.9032051E+00, 0.1144578E+01, 0.1969263E-01
 0.6001000E+00, -.3935850E+00, -.4114338E-01, 0.2130149E+00, 0.1529806E-01, 0.8653561E+00, 0.8999440E+00, 0.1150080E+01, 0.1759458E-01
 0.6101000E+00, -.3940124E+00, -.7587318E-01, 0.2570988E+00, 0.1366614E-01, 0.8698776E+00, 0.8966813E+00, 0.1155630E+01, 0.1579360E-01
 0.6201000E+00, -.3944390E+00, -.1076491E+00, 0.3016429E+00, 0.1226469E-01, 0.8743706E+00, 0.8934182E+00, 0.1161229E+01, 0.1424271E-01
 0.6301000E+00, -.3948656E+00, -.1370970E+00, 0.3469129E+00, 0.1105732E-01, 0.8788255E+00, 0.8901559E+00, 0.1166873E+01, 0.1290309E-01
 0.6401000E+00, -.3952927E+00, -.1647171E+00, 0.3930956E+00, 0.1001398E-01, 0.8832375E+00, 0.8868953E+00, 0.1172562E+01, 0.1174261E-01
 0.6501000E+00, -.3957208E+00, -.1909030E+00, 0.4403029E+00, 0.9109820E-02, 0.8876054E+00, 0.8836372E+00, 0.1178296E+01, 0.1073466E-01
 0.6601000E+00, -.3961500E+00, -.2159577E+00, 0.4885740E+00, 0.8324259E-02, 0.8919319E+00, 0.8803825E+00, 0.1184073E+01, 0.9857121E-02
 0.6701000E+00, -.3965806E+00, -.2401052E+00, 0.5378759E+00, 0.7640236E-02, 0.8962232E+00, 0.8771316E+00, 0.1189893E+01, 0.9091650E-02
 0.6801000E+00, -.3970125E+00, -.2635008E+00, 0.5881011E+00, 0.7043600E-02, 0.9004892E+00, 0.8738851E+00, 0.1195755E+01, 0.8423006E-02
 0.6901000E+00, -.3974457E+00, -.2862367E+00, 0.6390639E+00, 0.6522626E-02, 0.9047436E+00, 0.8706435E+00, 0.1201659E+01, 0.7838557E-02
 0.7001000E+00, -.3978802E+00, -.3083472E+00, 0.6904923E+00, 0.6067625E-02, 0.9090044E+00, 0.8674072E+00, 0.1207604E+01, 0.7327876E-02
 0.7101000E+00, -.3983157E+00, -.3298097E+00, 0.7420183E+00, 0.5670639E-02, 0.9132948E+00, 0.8641766E+00, 0.1213591E+01, 0.6882422E-02
 0.7201000E+00, -.3987520E+00, -.3505454E+00, 0.7931637E+00, 0.5325198E-02, 0.9176438E+00, 0.8609519E+00, 0.1219619E+01, 0.6495297E-02
 0.7301000E+00, -.3991889E+00, -.3704165E+00, 0.8433241E+00, 0.5026132E-02, 0.9220872E+00, 0.8577336E+00, 0.1225687E+01, 0.6161054E-02
 0.7401000E+00, -.3996260E+00, -.3892247E+00, 0.8917522E+00, 0.4769435E-02, 0.9266685E+00, 0.8545219E+00, 0.1231797E+01, 0.5875564E-02
 0.7501000E+00, -.4000630E+00, -.4067085E+00, 0.9375443E+00, 0.4552148E-02, 0.9314402E+00, 0.8513169E+00, 0.1237948E+01, 0.5635909E-02
 0.7601000E+00, -.4004993E+00, -.4225453E+00, 0.9796375E+00, 0.4372269E-02, 0.9364639E+00, 0.8481191E+00, 0.1244140E+01, 0.5440301E-02
 0.7701000E+00, -.4009344E+00, -.4363605E+00, 0.1016831E+01, 0.4228660E-02, 0.9418093E+00, 0.8449285E+00, 0.1250373E+01, 0.5287988E-02
 0.7801000E+00, -.4013676E+00, -.4477499E+00, 0.1047845E+01, 0.4120923E-02, 0.9475514E+00, 0.8417454E+00, 0.1256647E+01, 0.5179131E-02
 0.7901000E+00, -.4017984E+00, -.4563194E+00, 0.1071427E+01, 0.4049230E-02, 0.9537646E+00, 0.8385701E+00, 0.1262962E+01, 0.5114609E-02
 0.8001000E+00, -.4022262E+00, -.4617420E+00, 0.1086515E+01, 0.4014100E-02, 0.9605141E+00, 0.8354026E+00, 0.1269318E+01, 0.5095757E-02
 0.8101000E+00, -.4026505E+00, -.4638215E+00, 0.1092415E+01, 0.4016162E-02, 0.9678455E+00, 0.8322433E+00, 0.1275715E+01, 0.5124066E-02
 0.8201000E+00, -.4030712E+00, -.4625448E+00, 0.1088939E+01, 0.4055960E-02, 0.9757766E+00, 0.8290923E+00, 0.1282154E+01, 0.5200953E-02
 0.8301000E+00, -.4034880E+00, -.4580990E+00, 0.1076459E+01, 0.4133909E-02, 0.9842934E+00, 0.8259499E+00, 0.1288633E+01, 0.5327680E-02
 0.8401000E+00, -.4039013E+00, -.4508469E+00, 0.1055832E+01, 0.4250408E-02, 0.9933542E+00, 0.8228163E+00, 0.1295153E+01, 0.5505515E-02
 0.8501000E+00, -.4043112E+00, -.4412709E+00, 0.1028243E+01, 0.4406095E-02, 0.1002898E+01, 0.8196918E+00, 0.1301712E+01, 0.5736055E-02
 0.8601000E+00, -.4047181E+00, -.4299089E+00, 0.9950285E+00, 0.4602148E-02, 0.1012852E+01, 0.8165765E+00, 0.1308311E+01, 0.6021630E-02
 0.8701000E+00, -.4051223E+00, -.4173030E+00, 0.9575315E+00, 0.4840565E-02, 0.1023147E+01, 0.8134709E+00, 0.1314949E+01, 0.6365683E-02
 0.8801000E+00, -.4055241E+00, -.4039681E+00, 0.9170145E+00, 0.5124390E-02, 0.1033714E+01, 0.8103752E+00, 0.1321624E+01, 0.6773107E-02
 0.8901000E+00, -.4059237E+00, -.3903803E+00, 0.8746198E+00, 0.5457911E-02, 0.1044492E+01, 0.8072898E+00, 0.1328338E+01, 0.7250538E-02
 0.9001000E+00, -.4063212E+00, -.3769778E+00, 0.8313658E+00, 0.5846853E-02, 0.1055430E+01, 0.8042150E+00, 0.1335087E+01, 0.7806649E-02
 0.9101000E+00, -.4067167E+00, -.3641690E+00, 0.7881615E+00, 0.6298593E-02, 0.1066482E+01, 0.8011515E+00, 0.1341872E+01, 0.8452498E-02
 0.9201000E+00, -.4071099E+00, -.3523453E+00, 0.7458290E+00, 0.6822442E-02, 0.1077609E+01, 0.7980996E+00, 0.1348692E+01, 0.9201962E-02
 0.9301000E+00, -.4075007E+00, -.3418939E+00, 0.7051290E+00, 0.7430003E-02, 0.1088776E+01, 0.7950602E+00, 0.1355544E+01, 0.1007229E-01
 0.9401000E+00, -.4078887E+00, -.3332130E+00, 0.6667854E+00, 0.8135635E-02, 0.1099953E+01, 0.7920338E+00, 0.1362427E+01, 0.1108480E-01
 0.9501000E+00, -.4082733E+00, -.3267270E+00, 0.6315104E+00, 0.8957055E-02, 0.1111114E+01, 0.7890214E+00, 0.1369340E+01, 0.1226584E-01
 0.9601000E+00, -.4086535E+00, -.3229040E+00, 0.6000296E+00, 0.9916106E-02, 0.1122235E+01, 0.7860239E+00, 0.1376278E+01, 0.1364792E-01
 0.9701000E+00, -.4090283E+00, -.3222753E+00, 0.5731084E+00, 0.1103974E-01, 0.1133290E+01, 0.7830428E+00, 0.1383241E+01, 0.1527121E-01
 0.9801000E+00, -.4093960E+00, -.3254591E+00, 0.5515822E+00, 0.1236127E-01, 0.1144260E+01, 0.7800794E+00, 0.1390222E+01, 0.1718551E-01
 0.9901000E+00, -.4097543E+00, -.3331883E+00, 0.5363915E+00, 0.1392194E-01, 0.1155119E+01, 0.7771356E+00, 0.1397219E+01, 0.1945260E-01
 0.1000100E+01, -.4101001E+00, -.3463450E+00, 0.5286236E+00, 0.1577296E-01, 0.1165843E+01, 0.7742136E+00, 0.1404225E+01, 0.2214938E-01
 0.1010100E+01, -.4104289E+00, -.3660020E+00, 0.5295647E+00, 0.1797802E-01, 0.1176403E+01, 0.7713159E+00, 0.1411233E+01, 0.2537178E-01
 0.1020100E+01, -.4107345E+00, -.3934712E+00, 0.5407600E+00, 0.2061650E-01, 0.1186764E+01, 0.7684460E+00, 0.1418234E+01, 0.2923963E-01
 0.1030100E+01, -.4110081E+00, -.4303605E+00, 0.5640863E+00, 0.2378734E-01, 0.1196880E+01, 0.7656078E+00, 0.1425217E+01, 0.3390275E-01
 0.1040100E+01, -.4112371E+00, -.4786324E+00, 0.6018301E+00, 0.2761388E-01, 0.1206689E+01, 0.7628064E+00, 0.1432169E+01, 0.3954837E-01
 0.1050100E+01, -.4114032E+00, -.5406571E+00, 0.6567636E+00, 0.3224940E-01, 0.1216103E+01, 0.7600478E+00, 0.1439073E+01, 0.4640986E-01
 0.1060100E+01, -.4114799E+00, -.6192394E+00, 0.7321962E+00, 0.3788336E-01, 0.1225001E+01, 0.7573397E+00, 0.1445907E+01, 0.5477644E-01
 0.1070100E+01, -.4114288E+00, -.7175805E+00, 0.8319590E+00, 0.4474745E-01, 0.1233210E+01, 0.7546916E+00, 0.1452644E+01, 0.6500275E-01
 0.1080100E+01, -.4111940E+00, -.8391082E+00, 0.9602438E+00, 0.5311995E-01, 0.1240489E+01, 0.7521153E+00, 0.1459252E+01, 0.7751602E-01
 0.1090100E+01, -.4106949E+00, -.9870709E+00, 0.1121176E+01, 0.6332525E-01, 0.1246510E+01, 0.7496253E+00, 0.1465688E+01, 0.9281570E-01
 0.1100100E+01, -.4098172E+00, -.1163765E+01, 0.1317959E+01, 0.7572301E-01, 0.1250850E+01, 0.7472393E+00, 0.1471902E+01, 0.1114575E+00
 0.1110100E+01, -.4084037E+00, -.1369300E+01, 0.1551455E+01, 0.9067885E-01, 0.1253007E+01, 0.7449787E+00, 0.1477832E+01, 0.1340087E+00
 0.1120100E+01, -.4062477E+00, -.1599994E+01, 0.1818289E+01, 0.1085067E+00, 0.1252471E+01, 0.7428690E+00, 0.1483404E+01, 0.1609599E+00
 0.1130100E+01, -.4030964E+00, -.1846971E+01, 0.2109062E+01, 0.1293772E+00, 0.1248867E+01, 0.7409392E+00, 0.1488533E+01, 0.1925828E+00
 0.1140100E+01, -.3986703E+00, -.2096011E+01, 0.2407935E+01, 0.1532004E+00, 0.1242158E+01, 0.7392211E+00, 0.1493125E+01, 0.2287481E+00
 0.1150100E+01, -.3927041E+00, -.2329770E+01, 0.2694909E+01, 0.1795160E+00, 0.1232812E+01, 0.7377481E+00, 0.1497082E+01, 0.2687509E+00
 0.1160100E+01, -.3849988E+00, -.2532109E+01, 0.2950691E+01, 0.2074409E+00, 0.1221803E+01, 0.7365533E+00, 0.1500305E+01, 0.3112253E+00
 0.1170100E+01, -.3754694E+00, -.2692411E+01, 0.3161814E+01, 0.2357114E+00, 0.1210397E+01, 0.7356673E+00, 0.1502704E+01, 0.3542050E+00
 0.1180100E+01, -.3641674E+00, -.2807348E+01, 0.3323002E+01, 0.2628091E+00, 0.1199839E+01, 0.7351167E+00, 0.1504197E+01, 0.3953173E+00
 0.1190100E+01, -.3512761E+00, -.2879458E+01, 0.3435837E+01, 0.2871171E+00, 0.1191115E+01, 0.7349240E+00, 0.1504721E+01, 0.4320318E+00
 0.1200100E+01, -.3370885E+00, -.2913984E+01, 0.3505272E+01, 0.3070547E+00, 0.1184886E+01, 0.7351069E+00, 0.1504224E+01, 0.4618798E+00
 0.1210100E+01, -.3219834E+00, -.2915775E+01, 0.3536004E+01, 0.3211700E+00, 0.1181544E+01, 0.7356793E+00, 0.1502672E+01, 0.4826138E+00
 0.1220100E+01, -.3064072E+00, -.2887078E+01, 0.3529769E+01, 0.3282076E+00, 0.1181304E+01, 0.7366510E+00, 0.1500043E+01, 0.4923262E+00
 0.1230100E+01, -.2908629E+00, -.2826257E+01, 0.3483631E+01, 0.3271842E+00, 0.1184252E+01, 0.7380283E+00, 0.1496330E+01, 0.4895762E+00
 0.1240100E+01, -.2758994E+00, -.2727301E+01, 0.3389180E+01, 0.3175062E+00, 0.1190329E+01, 0.7398130E+00, 0.1491543E+01, 0.4735748E+00
 0.1250100E+01, -.2620892E+00, -.2580504E+01, 0.3233168E+01, 0.2991574E+00, 0.1199181E+01, 0.7420013E+00, 0.1485709E+01, 0.4444617E+00
 0.1260100E+01, -.2499780E+00, -.2375463E+01, 0.3001105E+01, 0.2729433E+00, 0.1209930E+01, 0.7445822E+00, 0.1478881E+01, 0.4036513E+00
 0.1270100E+01, -.2399944E+00, -.2107665E+01, 0.2685591E+01, 0.2406959E+00, 0.1220950E+01, 0.7475347E+00, 0.1471136E+01, 0.3540973E+00
 0.1280100E+01, -.2323331E+00, -.1787260E+01, 0.2297853E+01, 0.2052274E+00, 0.1229991E+01, 0.7508267E+00, 0.1462584E+01, 0.3001631E+00
 0.1290100E+01, -.2268770E+00, -.1442890E+01, 0.1873400E+01, 0.1698160E+00, 0.1234907E+01, 0.7544159E+00, 0.1453359E+01, 0.2468043E+00
 0.1300100E+01, -.2232362E+00, -.1112669E+01, 0.1461223E+01, 0.1373293E+00, 0.1234644E+01, 0.7582531E+00, 0.1443609E+01, 0.1982505E+00
 0.1310100E+01, -.2209030E+00, -.8270574E+00, 0.1101808E+01, 0.1095074E+00, 0.1229565E+01, 0.7622887E+00, 0.1433477E+01, 0.1569771E+00
 0.1320100E+01, -.2194143E+00, -.5987600E+00, 0.8134127E+00, 0.8684724E-01, 0.1220879E+01, 0.7664778E+00, 0.1423090E+01, 0.1235922E+00
 0.1330100E+01, -.2184306E+00, -.4252683E+00, 0.5945501E+00, 0.6898097E-01, 0.1209871E+01, 0.7707832E+00, 0.1412552E+01, 0.9743995E-01
 0.1340100E+01, -.2177355E+00, -.2967201E+00, 0.4337533E+00, 0.5514952E-01, 0.1197513E+01, 0.7751756E+00, 0.1401940E+01, 0.7731707E-01
 0.1350100E+01, -.2172020E+00, -.2019947E+00, 0.3174255E+00, 0.4452917E-01, 0.1184429E+01, 0.7796332E+00, 0.1391312E+01, 0.6195473E-01
 0.1360100E+01, -.2167589E+00, -.1315329E+00, 0.2336006E+00, 0.3638771E-01, 0.1170989E+01, 0.7841399E+00, 0.1380709E+01, 0.5024162E-01
 0.1370100E+01, -.2163668E+00, -.7804029E-01, 0.1729746E+00, 0.3013169E-01, 0.1157406E+01, 0.7886837E+00, 0.1370161E+01, 0.4128605E-01
 0.1380100E+01, -.2160040E+00, -.3628829E-01, 0.1287352E+00, 0.2530239E-01, 0.1143803E+01, 0.7932559E+00, 0.1359689E+01, 0.3440415E-01
 0.1390100E+01, -.2156584E+00, -.2669656E-02, 0.9604260E-01, 0.2155378E-01, 0.1130259E+01, 0.7978500E+00, 0.1349306E+01, 0.2908342E-01
 0.1400100E+01, -.2153233E+00, 0.2523167E-01, 0.7150792E-01, 0.1862793E-01, 0.1116822E+01, 0.8024614E+00, 0.1339022E+01, 0.2494399E-01
 0.1410100E+01, -.2149948E+00, 0.4898398E-01, 0.5277324E-01, 0.1633345E-01, 0.1103531E+01, 0.8070864E+00, 0.1328846E+01, 0.2170542E-01
 0.1420100E+01, -.2146706E+00, 0.6956286E-01, 0.3820159E-01, 0.1452850E-01, 0.1090416E+01, 0.8117223E+00, 0.1318781E+01, 0.1916067E-01
 0.1430100E+01, -.2143493E+00, 0.8753591E-01, 0.2665685E-01, 0.1310776E-01, 0.1077500E+01, 0.8163669E+00, 0.1308829E+01, 0.1715659E-01
 0.1440100E+01, -.2140301E+00, 0.1031966E+00, 0.1735028E-01, 0.1199297E-01, 0.1064808E+01, 0.8210187E+00, 0.1298995E+01, 0.1557955E-01
 0.1450100E+01, -.2137124E+00, 0.1166627E+00, 0.9733839E-02, 0.1112589E-01, 0.1052358E+01, 0.8256763E+00, 0.1289277E+01, 0.1434510E-01
 0.1460100E+01, -.2133959E+00, 0.1279495E+00, 0.3425794E-02, 0.1046331E-01, 0.1040167E+01, 0.8303387E+00, 0.1279676E+01, 0.1339040E-01
 0.1470100E+01, -.2130803E+00, 0.1370259E+00, -.1841565E-02, 0.9973396E-02, 0.1028250E+01, 0.8350050E+00, 0.1270193E+01, 0.1266888E-01
 0.1480100E+01, -.2127656E+00, 0.1438567E+00, -.6259109E-02, 0.9633045E-02, 0.1016615E+01, 0.8396745E+00, 0.1260828E+01, 0.1214635E-01
 0.1490100E+01, -.2124516E+00, 0.1484329E+00, -.9967501E-02, 0.9426058E-02, 0.1005267E+01, 0.8443466E+00, 0.1251578E+01, 0.1179818E-01
 0.1500100E+01, -.2121383E+00, 0.1507928E+00, -.1307629E-01, 0.9341833E-02, 0.9942082E+00, 0.8490206E+00, 0.1242444E+01, 0.1160744E-01
 0.1510100E+01, -.2118257E+00, 0.1510325E+00, -.1567749E-01, 0.9374499E-02, 0.9834334E+00, 0.8536961E+00, 0.1233424E+01, 0.1156347E-01
 0.1520100E+01, -.2115140E+00, 0.1493086E+00, -.1785499E-01, 0.9522393E-02, 0.9729344E+00, 0.8583725E+00, 0.1224518E+01, 0.1166108E-01
 0.1530100E+01, -.2112031E+00, 0.1458340E+00, -.1969082E-01, 0.9787802E-02, 0.9626993E+00, 0.8630493E+00, 0.1215724E+01, 0.1190000E-01
 0.1540100E+01, -.2108932E+00, 0.1408672E+00, -.2126906E-01, 0.1017696E-01, 0.9527131E+00, 0.8677260E+00, 0.1207041E+01, 0.1228475E-01
 0.1550100E+01, -.2105843E+00, 0.1347003E+00, -.2267824E-01, 0.1070027E-01, 0.9429593E+00, 0.8724021E+00, 0.1198468E+01, 0.1282468E-01
 0.1560100E+01, -.2102767E+00, 0.1276442E+00, -.2401263E-01, 0.1137273E-01, 0.9334201E+00, 0.8770770E+00, 0.1190004E+01, 0.1353435E-01
