 x, Bphi, vr, vz, rho, Omega, Psi, T, P
 0.1466210E+02, -.3490694E+00, -.1656102E+02, 0.3854160E+03, 0.1586437E-04, 0.6744094E+01, 0.2151597E+00, 0.7682342E+01, 0.1218705E-03
 0.1467210E+02, -.3487315E+00, -.1659379E+02, 0.3862677E+03, 0.1584143E-04, 0.6760321E+01, 0.2149714E+00, 0.7691272E+01, 0.1218357E-03
 0.1468210E+02, -.3483877E+00, -.1662694E+02, 0.3871260E+03, 0.1581850E-04, 0.6776789E+01, 0.2147832E+00, 0.7700217E+01, 0.1218009E-03
 0.1469210E+02, -.3480379E+00, -.1666046E+02, 0.3879908E+03, 0.1579560E-04, 0.6793503E+01, 0.2145950E+00, 0.7709178E+01, 0.1217660E-03
 0.1470210E+02, -.3476818E+00, -.1669437E+02, 0.3888625E+03, 0.1577272E-04, 0.6810471E+01, 0.2144068E+00, 0.7718154E+01, 0.1217312E-03
 0.1471210E+02, -.3473193E+00, -.1672868E+02, 0.3897411E+03, 0.1574986E-04, 0.6827701E+01, 0.2142187E+00, 0.7727146E+01, 0.1216964E-03
 0.1472210E+02, -.3469502E+00, -.1676340E+02, 0.3906269E+03, 0.1572702E-04, 0.6845201E+01, 0.2140307E+00, 0.7736154E+01, 0.1216616E-03
 0.1473210E+02, -.3465743E+00, -.1679854E+02, 0.3915200E+03, 0.1570420E-04, 0.6862978E+01, 0.2138427E+00, 0.7745179E+01, 0.1216268E-03
 0.1474210E+02, -.3461914E+00, -.1683411E+02, 0.3924206E+03, 0.1568140E-04, 0.6881042E+01, 0.2136547E+00, 0.7754220E+01, 0.1215920E-03
 0.1475210E+02, -.3458013E+00, -.1687014E+02, 0.3933289E+03, 0.1565862E-04, 0.6899401E+01, 0.2134668E+00, 0.7763278E+01, 0.1215572E-03
 0.1476210E+02, -.3454038E+00, -.1690661E+02, 0.3942451E+03, 0.1563586E-04, 0.6918063E+01, 0.2132789E+00, 0.7772352E+01, 0.1215224E-03
 0.1477210E+02, -.3449986E+00, -.1694357E+02, 0.3951695E+03, 0.1561312E-04, 0.6937040E+01, 0.2130911E+00, 0.7781444E+01, 0.1214876E-03
 0.1478210E+02, -.3445855E+00, -.1698100E+02, 0.3961022E+03, 0.1559039E-04, 0.6956340E+01, 0.2129032E+00, 0.7790553E+01, 0.1214527E-03
 0.1479210E+02, -.3441643E+00, -.1701894E+02, 0.3970435E+03, 0.1556768E-04, 0.6975975E+01, 0.2127154E+00, 0.7799680E+01, 0.1214179E-03
 0.1480210E+02, -.3437347E+00, -.1705738E+02, 0.3979936E+03, 0.1554499E-04, 0.6995955E+01, 0.2125276E+00, 0.7808825E+01, 0.1213831E-03
 0.1481210E+02, -.3432963E+00, -.1709636E+02, 0.3989528E+03, 0.1552232E-04, 0.7016292E+01, 0.2123398E+00, 0.7817989E+01, 0.1213483E-03
 0.1482210E+02, -.3428490E+00, -.1713588E+02, 0.3999213E+03, 0.1549966E-04, 0.7036997E+01, 0.2121521E+00, 0.7827170E+01, 0.1213134E-03
 0.1483210E+02, -.3423925E+00, -.1717596E+02, 0.4008994E+03, 0.1547701E-04, 0.7058083E+01, 0.2119643E+00, 0.7836371E+01, 0.1212785E-03
 0.1484210E+02, -.3419263E+00, -.1721663E+02, 0.4018874E+03, 0.1545438E-04, 0.7079564E+01, 0.2117765E+00, 0.7845591E+01, 0.1212437E-03
 0.1485210E+02, -.3414503E+00, -.1725788E+02, 0.4028856E+03, 0.1543176E-04, 0.7101452E+01, 0.2115887E+00, 0.7854830E+01, 0.1212088E-03
 0.1486210E+02, -.3409640E+00, -.1729976E+02, 0.4038942E+03, 0.1540915E-04, 0.7123762E+01, 0.2114009E+00, 0.7864088E+01, 0.1211739E-03
 0.1487210E+02, -.3404671E+00, -.1734227E+02, 0.4049136E+03, 0.1538656E-04, 0.7146510E+01, 0.2112131E+00, 0.7873367E+01, 0.1211390E-03
 0.1488210E+02, -.3399592E+00, -.1738543E+02, 0.4059442E+03, 0.1536397E-04, 0.7169710E+01, 0.2110253E+00, 0.7882666E+01, 0.1211040E-03
 0.1489210E+02, -.3394399E+00, -.1742927E+02, 0.4069862E+03, 0.1534140E-04, 0.7193380E+01, 0.2108374E+00, 0.7891986E+01, 0.1210691E-03
 0.1490210E+02, -.3389089E+00, -.1747381E+02, 0.4080401E+03, 0.1531884E-04, 0.7217536E+01, 0.2106495E+00, 0.7901326E+01, 0.1210341E-03
 0.1491210E+02, -.3383656E+00, -.1751907E+02, 0.4091062E+03, 0.1529628E-04, 0.7242198E+01, 0.2104616E+00, 0.7910689E+01, 0.1209991E-03
 0.1492210E+02, -.3378096E+00, -.1756508E+02, 0.4101848E+03, 0.1527374E-04, 0.7267384E+01, 0.2102736E+00, 0.7920073E+01, 0.1209641E-03
 0.1493210E+02, -.3372404E+00, -.1761186E+02, 0.4112766E+03, 0.1525120E-04, 0.7293114E+01, 0.2100856E+00, 0.7929479E+01, 0.1209290E-03
 0.1494210E+02, -.3366575E+00, -.1765944E+02, 0.4123817E+03, 0.1522866E-04, 0.7319410E+01, 0.2098975E+00, 0.7938908E+01, 0.1208939E-03
 0.1495210E+02, -.3360605E+00, -.1770785E+02, 0.4135008E+03, 0.1520613E-04, 0.7346295E+01, 0.2097093E+00, 0.7948359E+01, 0.1208588E-03
 0.1496210E+02, -.3354486E+00, -.1775711E+02, 0.4146343E+03, 0.1518361E-04, 0.7373791E+01, 0.2095211E+00, 0.7957834E+01, 0.1208236E-03
 0.1497210E+02, -.3348213E+00, -.1780726E+02, 0.4157826E+03, 0.1516109E-04, 0.7401925E+01, 0.2093328E+00, 0.7967333E+01, 0.1207884E-03
 0.1498210E+02, -.3341781E+00, -.1785833E+02, 0.4169464E+03, 0.1513857E-04, 0.7430722E+01, 0.2091444E+00, 0.7976857E+01, 0.1207532E-03
 0.1499210E+02, -.3335181E+00, -.1791036E+02, 0.4181261E+03, 0.1511605E-04, 0.7460210E+01, 0.2089559E+00, 0.7986405E+01, 0.1207179E-03
 0.1500210E+02, -.3328407E+00, -.1796337E+02, 0.4193224E+03, 0.1509354E-04, 0.7490418E+01, 0.2087673E+00, 0.7995979E+01, 0.1206826E-03
 0.1501210E+02, -.3321452E+00, -.1801742E+02, 0.4205358E+03, 0.1507102E-04, 0.7521379E+01, 0.2085786E+00, 0.8005578E+01, 0.1206472E-03
 0.1502210E+02, -.3314308E+00, -.1807253E+02, 0.4217671E+03, 0.1504850E-04, 0.7553126E+01, 0.2083897E+00, 0.8015204E+01, 0.1206117E-03
 0.1503210E+02, -.3306965E+00, -.1812874E+02, 0.4230168E+03, 0.1502598E-04, 0.7585693E+01, 0.2082008E+00, 0.8024856E+01, 0.1205763E-03
 0.1504210E+02, -.3299416E+00, -.1818611E+02, 0.4242857E+03, 0.1500345E-04, 0.7619118E+01, 0.2080117E+00, 0.8034536E+01, 0.1205407E-03
 0.1505210E+02, -.3291651E+00, -.1824469E+02, 0.4255745E+03, 0.1498092E-04, 0.7653440E+01, 0.2078224E+00, 0.8044245E+01, 0.1205051E-03
 0.1506210E+02, -.3283659E+00, -.1830451E+02, 0.4268840E+03, 0.1495838E-04, 0.7688703E+01, 0.2076330E+00, 0.8053982E+01, 0.1204694E-03
 0.1507210E+02, -.3275430E+00, -.1836563E+02, 0.4282152E+03, 0.1493583E-04, 0.7724952E+01, 0.2074434E+00, 0.8063748E+01, 0.1204337E-03
 0.1508210E+02, -.3266952E+00, -.1842810E+02, 0.4295688E+03, 0.1491327E-04, 0.7762233E+01, 0.2072537E+00, 0.8073545E+01, 0.1203979E-03
 0.1509210E+02, -.3258213E+00, -.1849199E+02, 0.4309457E+03, 0.1489070E-04, 0.7800600E+01, 0.2070637E+00, 0.8083372E+01, 0.1203620E-03
 0.1510210E+02, -.3249200E+00, -.1855736E+02, 0.4323471E+03, 0.1486811E-04, 0.7840106E+01, 0.2068736E+00, 0.8093231E+01, 0.1203260E-03
 0.1511210E+02, -.3239899E+00, -.1862427E+02, 0.4337740E+03, 0.1484551E-04, 0.7880811E+01, 0.2066832E+00, 0.8103123E+01, 0.1202900E-03
 0.1512210E+02, -.3230294E+00, -.1869279E+02, 0.4352274E+03, 0.1482290E-04, 0.7922778E+01, 0.2064926E+00, 0.8113047E+01, 0.1202538E-03
 0.1513210E+02, -.3220369E+00, -.1876300E+02, 0.4367086E+03, 0.1480027E-04, 0.7966075E+01, 0.2063018E+00, 0.8123005E+01, 0.1202176E-03
 0.1514210E+02, -.3210108E+00, -.1883497E+02, 0.4382188E+03, 0.1477761E-04, 0.8010774E+01, 0.2061107E+00, 0.8132999E+01, 0.1201813E-03
 0.1515210E+02, -.3199490E+00, -.1890879E+02, 0.4397595E+03, 0.1475494E-04, 0.8056954E+01, 0.2059193E+00, 0.8143028E+01, 0.1201448E-03
 0.1516210E+02, -.3188497E+00, -.1898455E+02, 0.4413319E+03, 0.1473223E-04, 0.8104699E+01, 0.2057276E+00, 0.8153094E+01, 0.1201082E-03
 0.1517210E+02, -.3177106E+00, -.1906235E+02, 0.4429378E+03, 0.1470951E-04, 0.8154100E+01, 0.2055357E+00, 0.8163197E+01, 0.1200716E-03
 0.1518210E+02, -.3165293E+00, -.1914228E+02, 0.4445787E+03, 0.1468675E-04, 0.8205257E+01, 0.2053434E+00, 0.8173340E+01, 0.1200348E-03
 0.1519210E+02, -.3153033E+00, -.1922445E+02, 0.4462564E+03, 0.1466396E-04, 0.8258276E+01, 0.2051508E+00, 0.8183522E+01, 0.1199978E-03
 0.1520210E+02, -.3140298E+00, -.1930900E+02, 0.4479728E+03, 0.1464114E-04, 0.8313273E+01, 0.2049578E+00, 0.8193746E+01, 0.1199607E-03
 0.1521210E+02, -.3127058E+00, -.1939603E+02, 0.4497299E+03, 0.1461828E-04, 0.8370374E+01, 0.2047645E+00, 0.8204012E+01, 0.1199235E-03
 0.1522210E+02, -.3113280E+00, -.1948569E+02, 0.4515299E+03, 0.1459538E-04, 0.8429717E+01, 0.2045707E+00, 0.8214322E+01, 0.1198861E-03
 0.1523210E+02, -.3098929E+00, -.1957813E+02, 0.4533751E+03, 0.1457244E-04, 0.8491451E+01, 0.2043766E+00, 0.8224677E+01, 0.1198486E-03
 0.1524210E+02, -.3083964E+00, -.1967349E+02, 0.4552681E+03, 0.1454945E-04, 0.8555742E+01, 0.2041820E+00, 0.8235079E+01, 0.1198109E-03
 0.1525210E+02, -.3068343E+00, -.1977196E+02, 0.4572117E+03, 0.1452642E-04, 0.8622767E+01, 0.2039869E+00, 0.8245529E+01, 0.1197729E-03
 0.1526210E+02, -.3052019E+00, -.1987371E+02, 0.4592087E+03, 0.1450333E-04, 0.8692727E+01, 0.2037913E+00, 0.8256028E+01, 0.1197348E-03
 0.1527210E+02, -.3034939E+00, -.1997896E+02, 0.4612624E+03, 0.1448018E-04, 0.8765837E+01, 0.2035952E+00, 0.8266579E+01, 0.1196965E-03
 0.1528210E+02, -.3017045E+00, -.2008790E+02, 0.4633763E+03, 0.1445697E-04, 0.8842339E+01, 0.2033986E+00, 0.8277184E+01, 0.1196580E-03
 0.1529210E+02, -.2998275E+00, -.2020079E+02, 0.4655540E+03, 0.1443370E-04, 0.8922499E+01, 0.2032014E+00, 0.8287844E+01, 0.1196192E-03
 0.1530210E+02, -.2978557E+00, -.2031787E+02, 0.4677999E+03, 0.1441035E-04, 0.9006613E+01, 0.2030035E+00, 0.8298561E+01, 0.1195801E-03
 0.1531210E+02, -.2957813E+00, -.2043943E+02, 0.4701183E+03, 0.1438693E-04, 0.9095010E+01, 0.2028050E+00, 0.8309338E+01, 0.1195408E-03
 0.1532210E+02, -.2935953E+00, -.2056577E+02, 0.4725142E+03, 0.1436343E-04, 0.9188061E+01, 0.2026059E+00, 0.8320177E+01, 0.1195012E-03
 0.1533210E+02, -.2912880E+00, -.2069724E+02, 0.4749929E+03, 0.1433984E-04, 0.9286177E+01, 0.2024060E+00, 0.8331081E+01, 0.1194613E-03
 0.1534210E+02, -.2888481E+00, -.2083420E+02, 0.4775604E+03, 0.1431616E-04, 0.9389824E+01, 0.2022053E+00, 0.8342052E+01, 0.1194211E-03
 0.1535210E+02, -.2862631E+00, -.2097707E+02, 0.4802232E+03, 0.1429237E-04, 0.9499528E+01, 0.2020038E+00, 0.8353093E+01, 0.1193805E-03
 0.1536210E+02, -.2835186E+00, -.2112628E+02, 0.4829885E+03, 0.1426848E-04, 0.9615887E+01, 0.2018014E+00, 0.8364208E+01, 0.1193395E-03
 0.1537210E+02, -.2805985E+00, -.2128235E+02, 0.4858642E+03, 0.1424448E-04, 0.9739581E+01, 0.2015981E+00, 0.8375400E+01, 0.1192981E-03
 0.1538210E+02, -.2774841E+00, -.2144581E+02, 0.4888592E+03, 0.1422034E-04, 0.9871389E+01, 0.2013939E+00, 0.8386672E+01, 0.1192563E-03
 0.1539210E+02, -.2741537E+00, -.2161729E+02, 0.4919833E+03, 0.1419607E-04, 0.1001221E+02, 0.2011886E+00, 0.8398028E+01, 0.1192140E-03
 0.1540210E+02, -.2705827E+00, -.2179748E+02, 0.4952474E+03, 0.1417166E-04, 0.1016308E+02, 0.2009821E+00, 0.8409474E+01, 0.1191712E-03
 0.1541210E+02, -.2667420E+00, -.2198713E+02, 0.4986637E+03, 0.1414709E-04, 0.1032521E+02, 0.2007745E+00, 0.8421012E+01, 0.1191278E-03
 0.1604020E+02, -.1023764E+00, -.2605672E+02, 0.6028107E+03, 0.1222584E-04, 0.1711327E+02, 0.1952365E+00, 0.8739381E+01, 0.1068463E-03
 0.1605020E+02, -.1119409E+00, -.2592116E+02, 0.6012783E+03, 0.1220045E-04, 0.1670307E+02, 0.1950300E+00, 0.8751664E+01, 0.1067743E-03
 0.1606020E+02, -.1206798E+00, -.2578467E+02, 0.5997236E+03, 0.1217546E-04, 0.1632825E+02, 0.1948251E+00, 0.8763874E+01, 0.1067042E-03
 0.1607020E+02, -.1286978E+00, -.2564870E+02, 0.5981706E+03, 0.1215085E-04, 0.1598432E+02, 0.1946220E+00, 0.8776013E+01, 0.1066360E-03
 0.1608020E+02, -.1360823E+00, -.2551431E+02, 0.5966362E+03, 0.1212659E-04, 0.1566754E+02, 0.1944205E+00, 0.8788080E+01, 0.1065694E-03
 0.1609020E+02, -.1429072E+00, -.2538221E+02, 0.5951323E+03, 0.1210266E-04, 0.1537474E+02, 0.1942207E+00, 0.8800076E+01, 0.1065044E-03
 0.1610020E+02, -.1492352E+00, -.2525288E+02, 0.5936669E+03, 0.1207906E-04, 0.1510324E+02, 0.1940225E+00, 0.8812004E+01, 0.1064407E-03
 0.1611020E+02, -.1551200E+00, -.2512666E+02, 0.5922456E+03, 0.1205576E-04, 0.1485074E+02, 0.1938259E+00, 0.8823865E+01, 0.1063784E-03
 0.1612020E+02, -.1606076E+00, -.2500372E+02, 0.5908717E+03, 0.1203275E-04, 0.1461526E+02, 0.1936308E+00, 0.8835661E+01, 0.1063173E-03
 0.1613020E+02, -.1657381E+00, -.2488419E+02, 0.5895474E+03, 0.1201001E-04, 0.1439509E+02, 0.1934373E+00, 0.8847393E+01, 0.1062573E-03
 0.1614020E+02, -.1705460E+00, -.2476811E+02, 0.5882735E+03, 0.1198754E-04, 0.1418875E+02, 0.1932452E+00, 0.8859063E+01, 0.1061984E-03
 0.1630241E+02, -.2208120E+00, -.2331094E+02, 0.5739295E+03, 0.1165231E-04, 0.1203005E+02, 0.1903047E+00, 0.9041122E+01, 0.1053500E-03
 0.1646625E+02, -.2462952E+00, -.2239475E+02, 0.5677386E+03, 0.1135343E-04, 0.1093318E+02, 0.1875940E+00, 0.9214849E+01, 0.1046202E-03
 0.1663174E+02, -.2617520E+00, -.2177828E+02, 0.5660956E+03, 0.1107885E-04, 0.1026508E+02, 0.1850479E+00, 0.9383439E+01, 0.1039577E-03
 0.1679889E+02, -.2720747E+00, -.2134017E+02, 0.5671808E+03, 0.1082236E-04, 0.9815835E+01, 0.1826285E+00, 0.9548713E+01, 0.1033397E-03
 0.1696773E+02, -.2793830E+00, -.2101620E+02, 0.5700339E+03, 0.1058030E-04, 0.9494466E+01, 0.1803121E+00, 0.9711797E+01, 0.1027538E-03
 0.1713825E+02, -.2847546E+00, -.2076936E+02, 0.5741045E+03, 0.1035025E-04, 0.9254743E+01, 0.1780826E+00, 0.9873434E+01, 0.1021925E-03
 0.1731050E+02, -.2887995E+00, -.2057682E+02, 0.5790541E+03, 0.1013050E-04, 0.9070511E+01, 0.1759285E+00, 0.1003414E+02, 0.1016508E-03
 0.1748447E+02, -.2918907E+00, -.2042370E+02, 0.5846629E+03, 0.9919806E-05, 0.8925787E+01, 0.1738412E+00, 0.1019429E+02, 0.1011254E-03
 0.1766019E+02, -.2942700E+00, -.2029981E+02, 0.5907813E+03, 0.9717211E-05, 0.8810215E+01, 0.1718142E+00, 0.1035416E+02, 0.1006136E-03
 0.1783768E+02, -.2961019E+00, -.2019797E+02, 0.5973037E+03, 0.9521954E-05, 0.8716773E+01, 0.1698422E+00, 0.1051396E+02, 0.1001134E-03
 0.1801695E+02, -.2975020E+00, -.2011296E+02, 0.6041533E+03, 0.9333420E-05, 0.8640518E+01, 0.1679209E+00, 0.1067385E+02, 0.9962348E-04
 0.1819802E+02, -.2985545E+00, -.2004085E+02, 0.6112725E+03, 0.9151097E-05, 0.8577866E+01, 0.1660470E+00, 0.1083395E+02, 0.9914252E-04
 0.1838092E+02, -.2993223E+00, -.1997866E+02, 0.6186174E+03, 0.8974555E-05, 0.8526150E+01, 0.1642176E+00, 0.1099437E+02, 0.9866956E-04
 0.1856565E+02, -.2998532E+00, -.1992408E+02, 0.6261534E+03, 0.8803427E-05, 0.8483341E+01, 0.1624300E+00, 0.1115518E+02, 0.9820379E-04
 0.1875224E+02, -.3001846E+00, -.1987526E+02, 0.6338533E+03, 0.8637391E-05, 0.8447871E+01, 0.1606822E+00, 0.1131644E+02, 0.9774453E-04
 0.1894070E+02, -.3003457E+00, -.1983074E+02, 0.6416947E+03, 0.8476167E-05, 0.8418503E+01, 0.1589723E+00, 0.1147820E+02, 0.9729119E-04
 0.1913106E+02, -.3003603E+00, -.1978934E+02, 0.6496595E+03, 0.8319507E-05, 0.8394250E+01, 0.1572988E+00, 0.1164051E+02, 0.9684326E-04
 0.1932333E+02, -.3002475E+00, -.1975008E+02, 0.6577324E+03, 0.8167187E-05, 0.8374316E+01, 0.1556600E+00, 0.1180337E+02, 0.9640032E-04
 0.1951753E+02, -.3000231E+00, -.1971215E+02, 0.6659006E+03, 0.8019005E-05, 0.8358049E+01, 0.1540547E+00, 0.1196682E+02, 0.9596198E-04
 0.1971368E+02, -.2997003E+00, -.1967490E+02, 0.6741531E+03, 0.7874781E-05, 0.8344913E+01, 0.1524818E+00, 0.1213087E+02, 0.9552791E-04
 0.1991181E+02, -.2992902E+00, -.1963775E+02, 0.6824803E+03, 0.7734346E-05, 0.8334461E+01, 0.1509401E+00, 0.1229552E+02, 0.9509780E-04
 0.2011193E+02, -.2988020E+00, -.1960024E+02, 0.6908738E+03, 0.7597547E-05, 0.8326316E+01, 0.1494287E+00, 0.1246078E+02, 0.9467138E-04
 0.2031406E+02, -.2982439E+00, -.1956197E+02, 0.6993264E+03, 0.7464242E-05, 0.8320164E+01, 0.1479467E+00, 0.1262666E+02, 0.9424842E-04
 0.2051822E+02, -.2976226E+00, -.1952259E+02, 0.7078315E+03, 0.7334300E-05, 0.8315734E+01, 0.1464932E+00, 0.1279314E+02, 0.9382870E-04
 0.2072443E+02, -.2969443E+00, -.1948181E+02, 0.7163832E+03, 0.7207598E-05, 0.8312797E+01, 0.1450674E+00, 0.1296021E+02, 0.9341202E-04
 0.2093271E+02, -.2962140E+00, -.1943939E+02, 0.7249760E+03, 0.7084022E-05, 0.8311155E+01, 0.1436687E+00, 0.1312788E+02, 0.9299819E-04
 0.2114309E+02, -.2954365E+00, -.1939512E+02, 0.7336051E+03, 0.6963462E-05, 0.8310637E+01, 0.1422963E+00, 0.1329612E+02, 0.9258706E-04
 0.2135558E+02, -.2946157E+00, -.1934881E+02, 0.7422661E+03, 0.6845819E-05, 0.8311096E+01, 0.1409496E+00, 0.1346493E+02, 0.9217846E-04
 0.2157021E+02, -.2937553E+00, -.1930031E+02, 0.7509546E+03, 0.6730996E-05, 0.8312404E+01, 0.1396279E+00, 0.1363428E+02, 0.9177228E-04
 0.2178699E+02, -.2928585E+00, -.1924948E+02, 0.7596669E+03, 0.6618903E-05, 0.8314448E+01, 0.1383308E+00, 0.1380416E+02, 0.9136836E-04
 0.2200595E+02, -.2919282E+00, -.1919622E+02, 0.7683993E+03, 0.6509453E-05, 0.8317129E+01, 0.1370576E+00, 0.1397454E+02, 0.9096661E-04
 0.2222712E+02, -.2909671E+00, -.1914042E+02, 0.7771483E+03, 0.6402565E-05, 0.8320363E+01, 0.1358078E+00, 0.1414541E+02, 0.9056690E-04
 0.2245050E+02, -.2899774E+00, -.1908202E+02, 0.7859108E+03, 0.6298161E-05, 0.8324073E+01, 0.1345809E+00, 0.1431674E+02, 0.9016914E-04
 0.2267613E+02, -.2889613E+00, -.1902094E+02, 0.7946837E+03, 0.6196166E-05, 0.8328192E+01, 0.1333765E+00, 0.1448851E+02, 0.8977323E-04
 0.2290403E+02, -.2879209E+00, -.1895713E+02, 0.8034640E+03, 0.6096509E-05, 0.8332662E+01, 0.1321941E+00, 0.1466070E+02, 0.8937909E-04
 0.2313422E+02, -.2868578E+00, -.1889055E+02, 0.8122490E+03, 0.5999123E-05, 0.8337431E+01, 0.1310331E+00, 0.1483327E+02, 0.8898663E-04
 0.2336673E+02, -.2857738E+00, -.1882117E+02, 0.8210359E+03, 0.5903943E-05, 0.8342453E+01, 0.1298933E+00, 0.1500621E+02, 0.8859578E-04
 0.2360157E+02, -.2846704E+00, -.1874896E+02, 0.8298224E+03, 0.5810904E-05, 0.8347687E+01, 0.1287742E+00, 0.1517947E+02, 0.8820646E-04
 0.2383876E+02, -.2835490E+00, -.1867391E+02, 0.8386058E+03, 0.5719949E-05, 0.8353098E+01, 0.1276753E+00, 0.1535304E+02, 0.8781862E-04
 0.2407835E+02, -.2824109E+00, -.1859601E+02, 0.8473839E+03, 0.5631018E-05, 0.8358653E+01, 0.1265963E+00, 0.1552689E+02, 0.8743219E-04
 0.2432034E+02, -.2812573E+00, -.1851525E+02, 0.8561543E+03, 0.5544056E-05, 0.8364324E+01, 0.1255368E+00, 0.1570098E+02, 0.8704710E-04
 0.2456476E+02, -.2800894E+00, -.1843165E+02, 0.8649148E+03, 0.5459010E-05, 0.8370087E+01, 0.1244965E+00, 0.1587528E+02, 0.8666332E-04
 0.2481164E+02, -.2789082E+00, -.1834520E+02, 0.8736634E+03, 0.5375828E-05, 0.8375921E+01, 0.1234749E+00, 0.1604977E+02, 0.8628078E-04
 0.2506100E+02, -.2777147E+00, -.1825594E+02, 0.8823979E+03, 0.5294459E-05, 0.8381804E+01, 0.1224718E+00, 0.1622441E+02, 0.8589945E-04
 0.2531287E+02, -.2765098E+00, -.1816387E+02, 0.8911164E+03, 0.5214856E-05, 0.8387721E+01, 0.1214868E+00, 0.1639916E+02, 0.8551927E-04
 0.2556727E+02, -.2752944E+00, -.1806901E+02, 0.8998169E+03, 0.5136973E-05, 0.8393657E+01, 0.1205195E+00, 0.1657401E+02, 0.8514022E-04
 0.2582423E+02, -.2740693E+00, -.1797140E+02, 0.9084976E+03, 0.5060764E-05, 0.8399598E+01, 0.1195697E+00, 0.1674890E+02, 0.8476224E-04
 0.2608376E+02, -.2728353E+00, -.1787107E+02, 0.9171565E+03, 0.4986185E-05, 0.8405533E+01, 0.1186370E+00, 0.1692382E+02, 0.8438530E-04
 0.2634591E+02, -.2715932E+00, -.1776805E+02, 0.9257920E+03, 0.4913196E-05, 0.8411453E+01, 0.1177211E+00, 0.1709872E+02, 0.8400938E-04
 0.2661069E+02, -.2703436E+00, -.1766238E+02, 0.9344023E+03, 0.4841754E-05, 0.8417349E+01, 0.1168217E+00, 0.1727358E+02, 0.8363443E-04
 0.2687813E+02, -.2690871E+00, -.1755410E+02, 0.9429858E+03, 0.4771820E-05, 0.8423214E+01, 0.1159386E+00, 0.1744836E+02, 0.8326044E-04
 0.2714826E+02, -.2678244E+00, -.1744324E+02, 0.9515409E+03, 0.4703357E-05, 0.8429042E+01, 0.1150714E+00, 0.1762303E+02, 0.8288737E-04
 0.2742111E+02, -.2665560E+00, -.1732986E+02, 0.9600658E+03, 0.4636326E-05, 0.8434828E+01, 0.1142199E+00, 0.1779754E+02, 0.8251521E-04
 0.2769669E+02, -.2652826E+00, -.1721400E+02, 0.9685592E+03, 0.4570693E-05, 0.8440567E+01, 0.1133838E+00, 0.1797187E+02, 0.8214391E-04
 0.2797505E+02, -.2640046E+00, -.1709571E+02, 0.9770196E+03, 0.4506421E-05, 0.8446257E+01, 0.1125627E+00, 0.1814599E+02, 0.8177348E-04
 0.2825620E+02, -.2627226E+00, -.1697504E+02, 0.9854454E+03, 0.4443478E-05, 0.8451894E+01, 0.1117566E+00, 0.1831986E+02, 0.8140388E-04
 0.2854018E+02, -.2614370E+00, -.1685205E+02, 0.9938354E+03, 0.4381830E-05, 0.8457477E+01, 0.1109650E+00, 0.1849344E+02, 0.8103509E-04
 0.2882702E+02, -.2601482E+00, -.1672677E+02, 0.1002188E+04, 0.4321445E-05, 0.8463004E+01, 0.1101878E+00, 0.1866670E+02, 0.8066711E-04
 0.2911673E+02, -.2588567E+00, -.1659928E+02, 0.1010502E+04, 0.4262292E-05, 0.8468475E+01, 0.1094246E+00, 0.1883961E+02, 0.8029991E-04
 0.2940936E+02, -.2575630E+00, -.1646963E+02, 0.1018776E+04, 0.4204342E-05, 0.8473890E+01, 0.1086754E+00, 0.1901213E+02, 0.7993348E-04
 0.2970493E+02, -.2562673E+00, -.1633786E+02, 0.1027009E+04, 0.4147565E-05, 0.8479248E+01, 0.1079397E+00, 0.1918422E+02, 0.7956781E-04
 0.3000347E+02, -.2549700E+00, -.1620405E+02, 0.1035200E+04, 0.4091932E-05, 0.8484551E+01, 0.1072174E+00, 0.1935587E+02, 0.7920288E-04
 0.3030501E+02, -.2536716E+00, -.1606825E+02, 0.1043347E+04, 0.4037416E-05, 0.8489798E+01, 0.1065083E+00, 0.1952702E+02, 0.7883868E-04
 0.3060958E+02, -.2523723E+00, -.1593051E+02, 0.1051450E+04, 0.3983989E-05, 0.8494992E+01, 0.1058122E+00, 0.1969765E+02, 0.7847521E-04
 0.3091721E+02, -.2510725E+00, -.1579091E+02, 0.1059506E+04, 0.3931627E-05, 0.8500134E+01, 0.1051287E+00, 0.1986772E+02, 0.7811246E-04
 0.3122793E+02, -.2497725E+00, -.1564949E+02, 0.1067516E+04, 0.3880303E-05, 0.8505226E+01, 0.1044578E+00, 0.2003720E+02, 0.7775041E-04
 0.3154178E+02, -.2484725E+00, -.1550632E+02, 0.1075478E+04, 0.3829992E-05, 0.8510269E+01, 0.1037991E+00, 0.2020606E+02, 0.7738906E-04
 0.3185878E+02, -.2471728E+00, -.1536146E+02, 0.1083392E+04, 0.3780671E-05, 0.8515267E+01, 0.1031525E+00, 0.2037427E+02, 0.7702839E-04
 0.3217897E+02, -.2458738E+00, -.1521498E+02, 0.1091255E+04, 0.3732316E-05, 0.8520221E+01, 0.1025178E+00, 0.2054178E+02, 0.7666842E-04
 0.3250237E+02, -.2445756E+00, -.1506692E+02, 0.1099068E+04, 0.3684904E-05, 0.8525135E+01, 0.1018948E+00, 0.2070858E+02, 0.7630912E-04
 0.3282903E+02, -.2432784E+00, -.1491736E+02, 0.1106829E+04, 0.3638413E-05, 0.8530010E+01, 0.1012833E+00, 0.2087462E+02, 0.7595050E-04
